traffic_volume,weather,speed,accident,congestion_level
1588,rain,39.8307,0,high
228,clear,90.4543,0,low
1742,rain,35.0139,0,high
549,clear,93.8508,0,low
1959,rain,18.1485,0,high
192,clear,93.4795,0,low
1916,fog,20.1866,0,high
677,clear,75.6092,0,medium
1653,clear,59.3729,0,high
1720,rain,30.5497,0,high
1024,rain,58.9318,0,medium
1147,clear,64.4926,0,medium
647,rain,68.9139,0,medium
438,rain,66.4063,0,low
817,fog,55.6415,0,medium
1342,rain,49.453,0,medium
1074,rain,49.8939,0,medium
1060,rain,54.8568,0,medium
1116,clear,64.3689,0,medium
1156,clear,59.0802,0,medium
443,clear,84.7218,0,low
826,rain,59.6851,0,medium
1053,clear,69.1914,0,medium
777,fog,54.4103,1,medium
1132,clear,68.5358,0,medium
1941,clear,40.1966,0,high
647,clear,86.2801,0,medium
1545,clear,57.8406,0,high
1358,clear,57.543,0,medium
1408,clear,54.6882,0,high
689,clear,84.9115,0,medium
221,clear,99.5772,0,low
1383,clear,59.0834,0,medium
1435,clear,59.1584,0,high
1008,clear,64.7073,0,medium
829,clear,71.2079,0,medium
1909,clear,39.0432,0,high
490,clear,90.138,0,low
481,rain,62.4517,1,low
360,clear,95.2472,0,low
959,fog,50.3873,0,medium
688,clear,71.445,0,medium
1308,clear,62.232,0,medium
510,rain,70.7897,0,low
1135,clear,74.9402,0,medium
1583,clear,57.0661,0,high
719,rain,60.6347,0,medium
483,clear,80.1689,0,low
623,clear,76.4704,0,medium
1988,clear,44.1311,0,high
1306,rain,44.4229,0,medium
1369,clear,56.3402,0,medium
706,rain,65.6026,0,medium
451,clear,81.8466,0,low
1791,fog,23.5019,0,high
1789,fog,10.0,0,high
1779,clear,42.0513,0,high
151,clear,105.7941,0,low
440,clear,93.3695,0,low
1939,fog,10.2485,0,high
246,rain,78.981,0,low
851,clear,70.3963,0,medium
1240,clear,56.4253,0,medium
983,snow,40.2377,1,medium
327,fog,68.7365,0,low
904,clear,62.5445,0,medium
679,fog,61.1885,0,medium
1316,rain,41.1843,0,medium
489,rain,68.7415,0,low
605,clear,87.4658,0,medium
244,clear,87.1358,0,low
297,fog,62.6676,1,low
806,clear,74.81,0,medium
1222,clear,64.7662,0,medium
1130,rain,50.8542,0,medium
1054,rain,51.8445,0,medium
267,clear,95.9842,0,low
1817,rain,27.3712,0,high
1608,clear,48.8321,0,high
771,fog,54.9068,0,medium
213,clear,94.6597,1,low
1234,rain,44.6018,0,medium
949,rain,60.3807,0,medium
246,rain,70.2164,0,low
1934,clear,40.5726,0,high
1656,clear,43.573,0,high
1883,clear,45.0423,0,high
1138,clear,69.0949,0,medium
1845,clear,48.1959,0,high
1452,clear,57.8411,0,high
1258,clear,71.2913,0,medium
1000,clear,74.9262,0,medium
1775,rain,23.4983,0,high
1844,rain,23.8741,0,high
1876,clear,32.6577,0,high
1707,rain,26.1371,0,high
587,rain,63.8912,0,low
1850,clear,37.364,0,high
518,clear,84.6241,0,low
1493,clear,60.218,0,high
559,clear,87.1699,0,low
1246,rain,51.0256,0,medium
526,rain,64.1535,0,low
247,clear,94.1807,0,low
264,clear,76.588,0,low
187,rain,78.2548,0,low
1299,rain,46.6246,0,medium
1498,clear,54.8605,0,high
1455,fog,37.3897,0,high
702,clear,75.7754,0,medium
622,clear,88.892,0,medium
567,clear,75.5405,0,low
721,clear,78.4734,0,medium
328,clear,95.2858,0,low
1699,snow,10.0,0,high
291,clear,92.6533,0,low
1604,clear,56.4796,0,high
172,clear,99.8272,0,low
1407,rain,40.5103,0,high
1577,rain,34.0087,0,high
158,clear,96.6856,0,low
307,rain,73.3333,0,low
680,clear,79.3689,0,medium
875,rain,52.7665,0,medium
1473,clear,55.1199,0,high
1170,fog,37.8585,0,medium
227,clear,98.195,0,low
629,clear,77.4235,0,medium
198,clear,99.9541,0,low
1711,fog,17.7052,0,high
889,rain,58.0312,0,medium
1661,rain,41.1336,0,high
1616,clear,52.3177,0,high
256,clear,83.416,0,low
1988,clear,41.7912,0,high
138,fog,69.9362,0,low
879,fog,52.2152,0,medium
689,clear,72.9695,0,medium
1283,rain,40.6587,0,medium
1323,clear,55.8566,0,medium
485,clear,87.5447,0,low
1506,clear,55.2892,0,high
881,clear,65.4641,0,medium
848,clear,81.543,0,medium
835,clear,68.203,0,medium
1523,fog,28.5898,0,high
687,rain,57.1208,0,medium
283,fog,64.5371,0,low
1014,clear,58.6355,0,medium
370,clear,85.2888,0,low
1626,rain,35.1192,0,high
107,clear,91.8462,0,low
529,rain,72.6307,0,low
1182,snow,28.1386,0,medium
1991,clear,39.9525,0,high
693,snow,44.9604,1,medium
1782,clear,44.7839,0,high
1583,fog,23.9276,0,high
270,clear,95.5844,0,low
233,snow,68.5096,1,low
374,fog,65.3485,0,low
214,clear,99.1087,0,low
1854,rain,27.5476,0,high
1618,rain,34.2199,0,high
1618,clear,47.2686,0,high
1134,clear,71.3134,0,medium
1237,fog,37.2798,0,medium
1557,snow,15.922,1,high
1687,clear,49.4915,0,high
1602,clear,59.1468,0,high
404,clear,80.8728,0,low
1341,fog,39.9887,0,medium
1048,clear,68.5712,0,medium
240,clear,93.6353,1,low
1860,clear,46.5042,0,high
1434,rain,42.5954,0,high
215,fog,65.0812,0,low
735,snow,39.185,0,medium
416,fog,61.4907,0,low
1837,fog,21.7161,1,high
614,snow,43.3428,0,medium
1534,rain,38.6415,0,high
275,clear,85.8786,0,low
1496,fog,24.8284,0,high
1259,snow,19.8298,0,medium
649,snow,45.5161,1,medium
1212,clear,65.8731,0,medium
166,clear,95.1707,0,low
1250,clear,59.6147,0,medium
506,fog,61.1103,0,low
1683,clear,46.1767,0,high
882,rain,67.957,0,medium
1936,clear,36.3079,0,high
1931,rain,22.1892,0,high
1509,clear,56.3847,0,high
1794,rain,31.3586,0,high
1115,rain,49.7628,0,medium
1574,fog,35.1073,0,high
1580,clear,55.2542,0,high
922,clear,61.8153,0,medium
1010,clear,72.3642,0,medium
1587,clear,53.0037,0,high
769,clear,85.4503,0,medium
1024,clear,60.484,0,medium
775,clear,77.2656,0,medium
129,snow,60.5482,1,low
584,fog,57.4244,0,low
1233,fog,43.0549,0,medium
1294,clear,66.213,0,medium
627,clear,83.3424,0,medium
658,clear,74.2818,0,medium
1174,clear,70.5202,0,medium
141,clear,96.1591,0,low
104,rain,82.4431,0,low
1225,clear,68.4261,0,medium
219,snow,66.9671,0,low
1891,rain,30.0396,0,high
654,clear,82.9993,0,medium
1008,clear,66.9154,0,medium
415,clear,86.9716,0,low
1146,fog,44.0391,1,medium
500,rain,72.6302,0,low
480,clear,87.3703,0,low
603,rain,61.1287,0,medium
1488,clear,52.4526,0,high
1001,clear,69.0511,0,medium
1157,fog,36.3301,0,medium
105,clear,98.2885,0,low
561,clear,69.2221,0,low
275,rain,76.0628,0,low
1042,fog,50.139,0,medium
1309,rain,45.2099,0,medium
1550,snow,26.1272,0,high
1703,snow,12.7717,0,high
848,clear,72.9799,0,medium
1075,clear,66.6552,0,medium
1264,clear,61.0546,0,medium
1947,clear,40.0641,0,high
861,fog,42.5226,0,medium
388,clear,87.121,0,low
1587,clear,44.7111,0,high
1449,fog,32.9349,0,high
1897,rain,28.4245,0,high
174,fog,68.1475,0,low
1029,clear,76.0229,0,medium
1948,clear,38.5384,0,high
757,clear,82.6938,0,medium
1962,fog,15.0261,0,high
220,clear,96.6095,0,low
982,rain,51.5343,0,medium
1531,clear,52.2069,0,high
977,clear,79.6406,0,medium
1505,snow,21.0026,0,high
884,clear,69.6924,0,medium
892,clear,68.9921,0,medium
1352,fog,28.3988,0,medium
1540,fog,26.3567,0,high
1480,clear,65.7307,0,high
1549,clear,55.6312,0,high
800,clear,79.3089,1,medium
1578,clear,58.6546,0,high
711,fog,57.1269,0,medium
1262,fog,29.6288,0,medium
565,clear,85.3525,0,low
1952,rain,26.0448,0,high
1640,clear,58.2736,0,high
1391,snow,26.1099,0,medium
1833,rain,31.3518,0,high
1469,clear,50.9214,0,high
942,rain,65.6813,0,medium
785,clear,83.5314,0,medium
1027,clear,64.6588,0,medium
1359,clear,61.8,0,medium
213,fog,57.3617,0,low
1838,clear,44.2418,0,high
1969,rain,27.1116,0,high
1237,clear,61.3441,0,medium
1808,clear,50.7896,0,high
1568,clear,67.9467,0,high
1067,clear,62.826,0,medium
459,clear,85.6386,0,low
657,fog,54.91,0,medium
1222,clear,71.0035,0,medium
521,clear,88.4133,0,low
443,rain,79.6361,0,low
866,fog,50.6301,0,medium
574,clear,80.367,0,low
470,clear,83.8767,0,low
1622,clear,50.4703,0,high
1914,snow,10.0,0,high
758,clear,78.3974,0,medium
1240,fog,36.4334,0,medium
1878,clear,44.9798,0,high
587,snow,48.1163,1,low
820,fog,45.2932,1,medium
314,clear,91.5734,0,low
1060,clear,68.8566,0,medium
884,rain,59.9821,0,medium
1162,clear,73.0733,0,medium
563,fog,56.5403,1,low
1886,clear,42.9461,0,high
1167,clear,60.338,0,medium
284,fog,76.0032,0,low
1131,clear,53.66,0,medium
1138,rain,43.8456,0,medium
1003,rain,59.1138,0,medium
1161,clear,71.4317,0,medium
1601,rain,34.3496,0,high
1311,clear,61.4067,0,medium
1461,clear,62.0012,0,high
1896,clear,34.7,0,high
1414,clear,54.6576,0,high
1742,fog,24.419,0,high
534,clear,90.2661,0,low
705,clear,78.0232,0,medium
968,clear,71.2177,0,medium
1754,clear,51.1507,0,high
785,clear,77.3266,0,medium
1337,rain,37.8618,0,medium
1643,clear,54.1082,0,high
190,clear,97.3231,0,low
958,clear,72.4829,0,medium
1191,snow,28.0747,0,medium
1927,clear,41.741,0,high
1056,clear,70.3916,0,medium
1582,clear,50.2263,0,high
470,clear,90.712,0,low
672,clear,71.0372,0,medium
266,rain,72.3025,0,low
322,clear,79.5703,0,low
698,clear,78.7462,0,medium
667,rain,69.3673,0,medium
160,clear,88.1046,0,low
1390,fog,29.0952,0,medium
1966,rain,23.595,0,high
1179,clear,71.21,0,medium
405,fog,66.0857,0,low
1376,clear,65.0382,0,medium
932,clear,74.6002,0,medium
1611,clear,53.6405,0,high
922,clear,73.9986,0,medium
936,rain,49.4733,0,medium
1510,fog,39.3645,0,high
1418,clear,52.9746,0,high
516,snow,48.6479,0,low
410,clear,78.9799,0,low
252,rain,78.9631,0,low
1348,rain,59.2289,0,medium
184,clear,91.6184,0,low
356,clear,96.1898,0,low
1590,fog,29.4711,0,high
1785,clear,49.2962,0,high
1329,fog,36.2976,0,medium
1473,clear,64.4003,0,high
1565,clear,48.7427,0,high
1030,clear,66.456,0,medium
1748,rain,26.9048,0,high
471,clear,89.5015,0,low
1214,clear,61.4722,0,medium
540,snow,53.5985,0,low
1610,clear,50.2423,0,high
833,clear,66.0649,0,medium
509,clear,78.6584,0,low
1886,clear,50.4932,0,high
1399,clear,58.5649,0,medium
1536,clear,46.0165,0,high
1092,clear,73.2579,0,medium
1850,fog,21.1744,1,high
1013,rain,48.4832,0,medium
818,clear,75.5575,0,medium
1757,rain,30.9535,0,high
1908,clear,46.0894,0,high
1484,clear,51.2065,0,high
1586,clear,58.35,0,high
798,clear,85.0152,0,medium
1516,clear,52.5717,0,high
1320,clear,60.9265,0,medium
352,clear,90.8757,0,low
612,clear,82.6628,0,medium
351,rain,74.9126,0,low
692,clear,82.6666,0,medium
997,clear,75.2097,0,medium
699,clear,80.653,0,medium
602,clear,83.1343,0,medium
1297,clear,61.9501,0,medium
1097,snow,37.6165,0,medium
1243,fog,38.3457,0,medium
1555,rain,27.7565,0,high
321,clear,93.463,0,low
312,clear,93.0591,0,low
585,clear,79.7481,0,low
1781,rain,30.1806,1,high
887,fog,55.0079,0,medium
892,rain,55.9781,0,medium
997,clear,69.9173,1,medium
569,fog,56.7753,0,low
1259,clear,60.4134,0,medium
1427,rain,45.4023,0,high
541,clear,76.6116,0,low
730,clear,81.3515,0,medium
412,clear,84.0932,0,low
1106,clear,67.8077,0,medium
1350,clear,52.8205,0,medium
1084,clear,65.264,0,medium
513,fog,57.59,0,low
455,clear,86.6764,0,low
985,clear,65.6768,0,medium
131,clear,96.9193,0,low
176,rain,78.9185,0,low
1945,clear,42.3365,0,high
1344,clear,52.3011,0,medium
111,clear,88.4613,0,low
1724,rain,42.9952,0,high
1524,rain,42.5673,1,high
1775,fog,23.4206,1,high
1326,rain,42.6983,0,medium
637,fog,47.9473,0,medium
1677,clear,49.3674,0,high
1914,snow,16.7902,0,high
327,clear,87.355,0,low
528,clear,92.3657,0,low
576,clear,80.8023,0,low
658,fog,58.6148,0,medium
1941,clear,39.4522,0,high
952,rain,52.7021,0,medium
1036,clear,71.0624,0,medium
147,snow,56.0498,0,low
1728,fog,13.6199,0,high
1377,rain,43.5834,0,medium
1276,clear,60.4866,0,medium
1855,clear,33.5384,0,high
1918,clear,46.5832,0,high
1320,fog,46.0091,0,medium
1818,clear,43.8568,0,high
1438,fog,29.1374,0,high
1484,clear,60.9736,0,high
1045,rain,51.8026,0,medium
359,snow,52.9178,1,low
1206,fog,20.028,0,medium
1931,clear,49.2359,0,high
1894,clear,46.5574,0,high
296,fog,61.1783,0,low
214,clear,85.8994,0,low
1471,clear,50.2508,0,high
338,clear,86.8638,0,low
780,clear,75.7993,0,medium
1832,clear,47.1297,0,high
1309,rain,42.2738,0,medium
1635,fog,19.8883,0,high
1580,fog,33.6544,0,high
1941,fog,12.8802,0,high
121,clear,93.2254,0,low
1551,clear,61.3681,0,high
792,clear,75.9459,0,medium
738,clear,72.5403,0,medium
1943,clear,34.5315,0,high
1285,clear,59.5458,0,medium
864,clear,78.4139,0,medium
1214,fog,35.525,0,medium
1802,clear,40.6826,0,high
1914,clear,37.3651,0,high
1508,rain,43.4524,0,high
1919,clear,37.5348,0,high
1312,clear,58.7614,0,medium
1539,clear,59.4745,0,high
1045,clear,72.937,0,medium
1533,rain,39.2212,0,high
826,clear,72.0571,0,medium
205,snow,63.1552,0,low
1515,clear,58.6577,1,high
828,clear,67.8716,0,medium
640,fog,51.4949,0,medium
959,clear,73.1007,0,medium
1047,fog,40.3412,0,medium
1949,rain,21.1638,0,high
295,clear,100.4619,0,low
1099,snow,25.753,0,medium
686,rain,63.105,0,medium
1472,clear,55.117,0,high
654,clear,71.5088,0,medium
858,clear,73.0572,0,medium
1686,clear,51.9322,0,high
1103,clear,76.3053,0,medium
1030,clear,62.2511,0,medium
641,clear,88.5681,0,medium
1982,clear,43.9714,0,high
974,rain,56.1723,0,medium
369,fog,68.367,0,low
815,rain,59.6218,0,medium
324,rain,77.38,0,low
923,clear,79.955,0,medium
467,clear,91.1784,0,low
559,clear,90.7901,0,low
125,fog,75.9806,0,low
940,clear,62.6236,0,medium
554,clear,89.6804,0,low
169,clear,98.185,0,low
815,clear,79.7267,0,medium
238,clear,90.2899,0,low
1762,rain,26.4635,0,high
383,snow,53.8006,0,low
274,clear,87.9488,0,low
1646,clear,52.4407,0,high
1122,rain,42.1896,0,medium
125,clear,95.6121,0,low
1905,rain,20.1687,0,high
1508,clear,50.6161,0,high
1669,clear,48.6447,0,high
1498,clear,48.4077,0,high
502,clear,77.2741,0,low
759,clear,75.9638,0,medium
1061,rain,56.4456,0,medium
1132,clear,72.4554,0,medium
1169,rain,54.3096,0,medium
1059,clear,65.3141,0,medium
421,clear,93.7044,0,low
1407,rain,49.6154,0,high
1926,clear,41.0704,0,high
1901,snow,10.4192,0,high
1358,clear,54.1168,0,medium
1940,clear,37.2989,0,high
1146,clear,62.0332,0,medium
1954,rain,18.4132,0,high
1714,clear,47.9891,0,high
1827,rain,34.076,0,high
516,clear,96.543,0,low
1087,clear,64.8422,0,medium
1516,clear,65.3109,0,high
261,fog,70.1876,0,low
681,clear,85.0232,0,medium
1365,fog,32.6347,0,medium
1215,rain,43.7621,0,medium
1167,clear,65.3967,0,medium
1892,fog,24.5223,0,high
270,clear,96.2617,0,low
1405,fog,33.8365,0,high
1357,fog,27.3675,0,medium
1463,clear,56.1207,0,high
660,rain,62.1767,0,medium
995,clear,64.6929,0,medium
1160,fog,54.1829,0,medium
1743,fog,23.268,0,high
1259,clear,54.8777,0,medium
679,snow,40.2462,0,medium
870,clear,75.3387,0,medium
1186,clear,71.2529,0,medium
1625,rain,39.8234,0,high
372,clear,98.9653,0,low
810,clear,79.4978,0,medium
1940,clear,49.6918,0,high
1823,clear,42.439,0,high
448,rain,74.2352,0,low
1091,rain,49.6621,0,medium
1425,fog,21.0567,0,high
495,snow,46.2506,1,low
504,clear,83.2525,0,low
1640,fog,10.8879,0,high
1126,fog,42.6279,0,medium
548,clear,83.2842,0,low
151,rain,75.2687,1,low
1932,clear,41.14,0,high
718,fog,62.6321,0,medium
1338,clear,64.7269,0,medium
1803,rain,29.1931,0,high
1512,rain,38.7242,0,high
285,clear,105.0284,0,low
534,rain,69.8641,0,low
931,rain,48.404,0,medium
148,fog,84.1876,0,low
1047,clear,74.9913,0,medium
453,clear,86.8368,0,low
927,clear,72.648,0,medium
1355,clear,65.6635,0,medium
1421,clear,60.3276,0,high
367,clear,98.5142,0,low
240,clear,92.8623,0,low
1883,clear,50.0793,0,high
693,fog,50.0759,0,medium
953,snow,33.6874,0,medium
322,clear,85.582,0,low
1456,clear,49.6534,0,high
214,rain,78.9288,0,low
1545,clear,56.008,0,high
1461,clear,59.6867,0,high
432,clear,81.477,0,low
594,clear,84.4987,0,low
500,rain,75.4197,0,low
1471,clear,55.4396,0,high
1792,rain,34.583,0,high
1134,clear,70.089,0,medium
1900,clear,47.5071,0,high
1893,clear,51.4824,0,high
559,clear,91.2232,0,low
448,rain,72.7644,0,low
1265,rain,45.0324,0,medium
415,clear,91.7689,0,low
786,rain,53.329,0,medium
540,rain,71.1868,0,low
602,clear,80.5735,0,medium
628,clear,86.1706,0,medium
628,rain,70.4239,0,medium
170,clear,90.1411,0,low
180,rain,82.3919,0,low
976,clear,74.2105,0,medium
475,clear,88.5826,0,low
1329,clear,58.5832,0,medium
512,fog,51.6861,0,low
1657,fog,26.0439,0,high
1311,clear,60.8879,0,medium
1726,fog,21.47,0,high
1884,clear,49.1677,0,high
1957,clear,36.5969,0,high
1067,clear,61.3893,0,medium
1067,clear,75.3636,0,medium
765,fog,41.3615,0,medium
750,clear,79.6916,0,medium
1811,fog,28.5062,1,high
1967,clear,43.0655,0,high
570,fog,57.9897,0,low
1267,clear,58.5187,0,medium
1149,rain,50.8425,0,medium
870,clear,61.8811,0,medium
1466,rain,41.0282,0,high
1874,clear,44.8313,0,high
647,clear,80.6319,0,medium
1060,clear,65.9862,0,medium
1783,clear,45.7961,0,high
309,clear,89.9571,0,low
1584,rain,39.7177,0,high
1773,clear,44.6641,0,high
831,fog,57.8167,1,medium
913,rain,58.1222,0,medium
1406,fog,38.2137,0,high
302,fog,64.0798,1,low
1635,rain,36.8571,0,high
1062,clear,69.782,0,medium
436,clear,85.8438,0,low
944,fog,44.9807,0,medium
1144,clear,64.2081,0,medium
1757,fog,28.7136,0,high
703,clear,78.9591,0,medium
1242,clear,55.5476,0,medium
1564,fog,23.6046,0,high
1881,clear,39.9023,0,high
993,rain,49.7383,0,medium
304,rain,70.0839,0,low
1412,rain,37.5568,0,high
1428,clear,55.3016,0,high
1007,fog,48.0419,0,medium
1327,rain,52.5538,0,medium
478,fog,60.104,0,low
638,clear,84.303,0,medium
1636,clear,47.1049,0,high
338,clear,95.8859,0,low
298,rain,73.341,0,low
1828,snow,12.64,0,high
790,fog,56.1603,0,medium
1698,clear,43.7019,0,high
1160,clear,65.2715,0,medium
1338,clear,60.8547,0,medium
404,clear,78.8931,0,low
299,clear,77.8048,0,low
1254,clear,59.5653,0,medium
894,clear,74.1885,0,medium
1881,clear,41.8138,0,high
970,clear,81.9518,0,medium
1795,clear,42.2851,0,high
1679,clear,48.1191,0,high
1611,snow,19.7982,0,high
174,clear,95.2613,0,low
624,clear,93.191,0,medium
1018,clear,73.5891,0,medium
1503,fog,29.3053,0,high
643,snow,49.1439,0,medium
987,clear,65.6814,0,medium
641,clear,74.1317,0,medium
464,clear,84.5979,0,low
1628,rain,31.8633,0,high
1145,rain,43.8255,0,medium
607,fog,56.6723,0,medium
1191,clear,65.8077,0,medium
1120,clear,63.4253,0,medium
1473,clear,65.1518,0,high
1009,rain,52.7975,0,medium
1384,clear,51.7444,0,medium
1150,clear,56.5873,0,medium
298,clear,85.4409,0,low
310,clear,86.7344,0,low
363,clear,85.8775,0,low
768,rain,60.6611,0,medium
399,snow,47.52,0,low
1308,rain,39.7307,0,medium
1224,clear,60.0118,0,medium
1223,rain,50.1452,0,medium
1161,snow,29.51,0,medium
1321,fog,34.5094,0,medium
788,clear,69.2706,0,medium
1566,fog,21.0817,0,high
200,clear,99.5599,1,low
578,fog,53.936,0,low
1438,fog,32.7501,0,high
818,fog,54.8,0,medium
632,clear,84.1536,0,medium
1113,clear,61.6425,0,medium
734,rain,63.0715,0,medium
553,snow,47.9084,0,low
131,rain,79.284,0,low
924,clear,76.8156,0,medium
671,fog,53.1769,0,medium
915,fog,55.5741,0,medium
1671,clear,52.0376,0,high
780,fog,39.4851,0,medium
1693,clear,47.9895,0,high
1887,rain,23.7096,0,high
252,clear,95.2587,0,low
891,clear,68.2308,0,medium
1646,rain,36.0449,0,high
910,snow,32.7875,0,medium
931,fog,44.3731,0,medium
667,fog,70.9105,0,medium
1779,rain,29.4917,0,high
654,clear,81.7854,0,medium
395,clear,89.5959,0,low
783,clear,84.5963,0,medium
425,clear,88.3693,0,low
285,clear,92.3621,0,low
400,clear,91.848,1,low
108,fog,70.8961,0,low
1122,rain,42.2068,0,medium
432,snow,52.4645,1,low
476,clear,83.5599,0,low
374,rain,76.0305,0,low
1848,clear,36.2867,0,high
859,clear,73.2476,0,medium
544,clear,86.9759,0,low
1970,clear,46.4059,0,high
826,rain,60.7821,0,medium
1088,rain,54.6973,0,medium
429,clear,87.5352,0,low
1580,clear,55.0246,0,high
1216,clear,66.9995,0,medium
1551,clear,57.2111,0,high
101,clear,100.8193,0,low
1047,clear,73.6032,0,medium
1881,clear,39.5765,0,high
1075,clear,68.8588,0,medium
287,fog,68.5987,0,low
160,fog,75.6054,0,low
1228,clear,66.706,0,medium
580,rain,63.7241,0,low
764,rain,53.6239,0,medium
718,clear,81.1118,0,medium
1716,clear,38.8477,0,high
651,clear,81.1496,0,medium
1405,clear,46.1575,0,high
150,clear,102.8523,1,low
265,clear,86.7133,0,low
139,rain,87.4846,0,low
886,clear,67.057,0,medium
741,clear,74.2917,0,medium
145,clear,106.1886,0,low
